,stock_a,stock_b,0
11079,AEE,NWL,-0.3729515018956449
11080,AEE,NEM,0.5738411579900838
11081,AEE,NWSA,-0.688966199348621
11082,AEE,NWS,-0.6897383957334485
11083,AEE,NEE,-0.052880295366572114
11084,AEE,NKE,0.3148178153005526
11085,AEE,NI,0.024485231489603722
11086,AEE,JWN,-0.7328374231716615
11087,AEE,NSC,-0.6691758941770654
11088,AEE,NTRS,-0.4713814853912412
11089,AEE,NOC,0.6087170711391928
11090,AEE,NCLH,-0.463599152018521
11091,AEE,NRG,-0.49264431591618657
11092,AEE,NUE,-0.6865419259057526
11093,AEE,NVDA,-0.5719946721236675
11094,AEE,ORLY,-0.4981579340275544
11095,AEE,OXY,0.3077066490757466
11096,AEE,OMC,-0.6413583030418403
11097,AEE,OKE,-0.3670304379664404
11098,AEE,ORCL,-0.2021896098133142
11099,AEE,PCAR,-0.5624997366820543
11100,AEE,PKG,-0.44570989442247316
11101,AEE,PH,-0.642688409716403
11102,AEE,PDCO,0.17920712152968146
11103,AEE,PAYX,-0.34160483988315915
11104,AEE,PYPL,-0.5608167295771144
11105,AEE,PNR,-0.6394440054161245
11106,AEE,PEP,-0.3112373722128217
11107,AEE,PRGO,-0.45836143370202365
11108,AEE,PFE,0.5711074460084555
11109,AEE,PCG,0.20843923034920514
11110,AEE,PM,0.12997757632884455
11111,AEE,PSX,-0.656013743013034
11112,AEE,PNW,0.8235955226632826
11113,AEE,PXD,0.22386644504596748
11114,AEE,PNC,-0.6234806722236602
11115,AEE,RL,-0.6188892432586673
11116,AEE,PPG,-0.4188809558032563
11117,AEE,PPL,-0.2564792277152448
11118,AEE,PX,0.38463074787793144
11119,AEE,PFG,-0.6242609889177339
11120,AEE,PG,-0.4697049405486916
11121,AEE,PGR,-0.5172381471395581
11122,AEE,PLD,-0.6679284998317637
11123,AEE,PRU,-0.6147444092257082
11124,AEE,PEG,0.4397710274109504
11125,AEE,PSA,-0.5725722415954905
11126,AEE,PHM,-0.6296109789718207
11127,AEE,PVH,-0.6819295306691
11128,AEE,QRVO,-0.6539788539286623
11129,AEE,QCOM,-0.6248643566739107
11130,AEE,PWR,-0.5090383529333915
11131,AEE,DGX,0.2764678127039897
11132,AEE,RRC,0.6248184865528771
11133,AEE,RJF,-0.5989827356575496
11134,AEE,O,-0.24412635708734048
11135,AEE,REG,-0.056446025863937314
11136,AEE,REGN,-0.7441203027098917
11137,AEE,RF,-0.6001146854772
11138,AEE,RSG,-0.571907038276071
11139,AEE,RMD,-0.7019255442316519
11140,AEE,RHI,-0.2128992487633634
11141,AEE,ROK,-0.33643544239239503
11142,AEE,ROP,-0.5479523344646164
11143,AEE,ROST,-0.6338259228605669
11144,AEE,RCL,-0.585357879456236
11145,AEE,SPGI,-0.582567704120331
11146,AEE,CRM,-0.693874660394138
11147,AEE,SBAC,0.08936454081966574
11148,AEE,SLB,0.4962643025055912
11149,AEE,STX,-0.6372726239563924
11150,AEE,SEE,-0.6072426186734021
11151,AEE,SRE,0.14926529278597667
11152,AEE,SHW,-0.6209761618614494
11153,AEE,SIG,-0.6493038511950536
11154,AEE,SPG,-0.6299760287651315
11155,AEE,SWKS,-0.5830027173657866
11156,AEE,SLG,-0.6113165878290364
11157,AEE,SNA,-0.40847137292003943
11158,AEE,SO,0.2011469914565164
11159,AEE,LUV,-0.6847756609618864
11160,AEE,SWK,-0.28344112913836994
11161,AEE,SBUX,0.5043568255751667
11162,AEE,STT,-0.4367550782024272
11163,AEE,SRCL,-0.5400995106597271
11164,AEE,SYK,-0.6559396785952737
11165,AEE,SYF,-0.6784245185585905
11166,AEE,SNPS,-0.38524249887820283
11167,AEE,SYY,-0.6399664863454939
11168,AEE,TROW,-0.6525338102892845
11169,AEE,TPR,-0.6681428796039373
11170,AEE,TGT,-0.5305127392533772
11171,AEE,TEL,-0.6404740888751432
11172,AEE,FTI,0.03882261142244359
11173,AEE,TXN,-0.5875753020134954
11174,AEE,TXT,-0.5627617031552381
11175,AEE,BK,-0.7153640584981747
11176,AEE,CLX,-0.5957901631956027
11177,AEE,COO,-0.6555171587302887
11178,AEE,HSY,-0.21912523345192547
11179,AEE,MOS,0.6790256227142437
11180,AEE,TRV,-0.718282103158296
11181,AEE,DIS,-0.5031864727833145
11182,AEE,TMO,-0.7059779446904255
11183,AEE,TJX,-0.7202531995523572
11184,AEE,TSCO,-0.6271282846692605
11185,AEE,TDG,-0.6358789382734251
11186,AEE,TRIP,-0.6208232354183433
11187,AEE,FOXA,-0.09162181493236453
11188,AEE,FOX,0.005266423337542109
11189,AEE,TSN,-0.674424322225653
11190,AEE,USB,-0.5277434681763472
11191,AEE,UDR,-0.4903839983928469
11192,AEE,ULTA,-0.6393983190103806
11193,AEE,UAA,-0.18812876573572163
11194,AEE,UA,-0.289493707149807
11195,AEE,UNP,-0.6686901074918491
11196,AEE,UAL,-0.4899334186335548
11197,AEE,UNH,0.6191300788070846
11198,AEE,UPS,-0.06234058324009475
11199,AEE,URI,-0.7229227755869028
11200,AEE,UHS,-0.6736146210396524
11201,AEE,UNM,-0.383572992329474
11202,AEE,VFC,0.20145761923910213
11203,AEE,VLO,-0.4774300788175462
11204,AEE,VTR,-0.1763128788352751
11205,AEE,VRSN,0.6142165352333334
11206,AEE,VRSK,-0.3752903733011832
11207,AEE,VZ,-0.6038234432280679
11208,AEE,VRTX,-0.8021714938029293
11209,AEE,V,-0.6632421162679772
11210,AEE,VNO,-0.46426247988742214
11211,AEE,VMC,-0.5247677790129981
11212,AEE,WMT,-0.4465706469365438
11213,AEE,WBA,-0.17813555144167
11214,AEE,WM,-0.5721919021746963
11215,AEE,WAT,-0.6721775490520596
11216,AEE,WEC,0.6465057579540898
11217,AEE,WFC,-0.5706831805257961
11218,AEE,WDC,-0.6619028431750216
11219,AEE,WU,-0.28654137092283327
11220,AEE,WRK,-0.4530779884285125
11221,AEE,WY,-0.5750822909259641
11222,AEE,WHR,0.17581299412850893
11223,AEE,WMB,0.21523081408901124
11224,AEE,WYNN,-0.7001586692016888
11225,AEE,XEL,0.2828302705076671
11226,AEE,XRX,-0.7781150437053731
11227,AEE,XYL,-0.641096717441747
11228,AEE,YUM,-0.5458837264588235
11229,AEE,ZBH,-0.6916216329015402
11230,AEE,ZION,-0.5621434942564861
11231,AEE,ZTS,-0.4912456662388398
11232,AAL,AEP,0.672012495661658
11233,AAL,AXP,0.8944100392953259
11234,AAL,AIG,0.805331878451248
11235,AAL,AMT,0.519197404359195
11236,AAL,AWK,-0.0013065023170817124
11237,AAL,AMP,0.8978141571864413
11238,AAL,AME,0.8830985647771258
11239,AAL,AMGN,0.465258993456642
11240,AAL,APH,0.9081257426096181
11241,AAL,ADI,0.8591092699612861
11242,AAL,ANSS,0.7749359492730381
11243,AAL,AON,-0.3164721983358853
11244,AAL,APA,-0.840287878976808
11245,AAL,AIV,0.8677010592609816
11246,AAL,AAPL,0.18202705907774083
11247,AAL,AMAT,0.8124423561566638
11248,AAL,APTV,-0.3525034519950087
11249,AAL,ADM,-0.7122193446642654
11250,AAL,AJG,0.11677130152183514
11251,AAL,AIZ,0.7937655686444322
11252,AAL,T,0.7873093328193329
11253,AAL,ADSK,0.9281921017503074
11254,AAL,ADP,0.6039796590859813
11255,AAL,AZO,0.643127149633645
11256,AAL,AVB,0.6263305217706479
11257,AAL,AVY,0.8945939254915944
11258,AAL,BAC,0.8810146362472037
11259,AAL,BAX,0.8933633112381589
11260,AAL,BDX,-0.5044878648796263
11261,AAL,BRK.B,0.8286030762127835
11262,AAL,BBY,0.8605416298123288
11263,AAL,BIIB,-0.3525325521817264
11264,AAL,BLK,0.8935217396557991
11265,AAL,HRB,0.8293211476246377
11266,AAL,BA,0.2501561038961453
11267,AAL,BWA,-0.5775501744433543
11268,AAL,BXP,0.757111870855569
11269,AAL,BSX,0.8582424035441807
11270,AAL,BHF,0.33287405091382516
11271,AAL,BMY,-0.37634867079617285
11272,AAL,AVGO,0.8958673294775693
11273,AAL,CHRW,-0.4626379073078837
11274,AAL,CDNS,0.8303040198095105
11275,AAL,CPB,0.7261777812674397
11276,AAL,COF,0.91285414009998
11277,AAL,CAH,0.6870504908648829
11278,AAL,KMX,0.7868311556416813
11279,AAL,CCL,0.7412960927024494
11280,AAL,CAT,0.8469231476617024
11281,AAL,CBOE,0.7531866274143928
11282,AAL,CNC,0.8058660093713028
11283,AAL,CNP,0.38159483728580335
11284,AAL,CF,-0.10794211344879633
11285,AAL,SCHW,0.8495152439716884
11286,AAL,CHTR,-0.8051447393222667
11287,AAL,CHK,-0.416970148715424
11288,AAL,CVX,-0.04173626416456703
11289,AAL,CMG,0.8385974439811534
11290,AAL,CB,0.7918256276538791
11291,AAL,CHD,0.7511733801208575
11292,AAL,CI,0.5557350027680924
11293,AAL,CINF,0.7683912187942756
11294,AAL,CTAS,0.8744840799364605
11295,AAL,CSCO,-0.524026058240047
11296,AAL,C,0.894788942327511
11297,AAL,CFG,0.8766226825521656
11298,AAL,CME,-0.09053138270340151
11299,AAL,CMS,0.638113450514297
11300,AAL,KO,0.7745648754074881
11301,AAL,CTSH,0.8881543562166975
11302,AAL,CL,0.8118084944542007
11303,AAL,CMCSA,0.24300408509774776
11304,AAL,CMA,0.8039981090139775
11305,AAL,CAG,0.5031302214757962
11306,AAL,COP,-0.3210403407413597
11307,AAL,ED,0.1097850755461049
11308,AAL,STZ,0.6078655633625997
11309,AAL,GLW,0.9113691687228339
11310,AAL,COST,0.9114125858284214
11311,AAL,COTY,0.886879471012977
11312,AAL,CCI,0.6470904701073148
11313,AAL,CSX,0.9193084283405579
11314,AAL,CMI,0.8016819614553623
11315,AAL,CVS,0.7368243184386595
11316,AAL,DHI,0.8469654409984817
11317,AAL,DHR,0.9024673126918252
11318,AAL,DRI,0.838865606589756
11319,AAL,DVA,0.8516361791857211
11320,AAL,DE,0.2590534881384148
11321,AAL,DAL,0.9067723357757526
11322,AAL,XRAY,0.6171668814496756
11323,AAL,DVN,-0.30861082200169865
11324,AAL,DLR,0.7685993219691216
11325,AAL,DFS,0.8856838941542428
11326,AAL,DG,0.7435506853625582
11327,AAL,DLTR,0.8467418260056925
11328,AAL,D,0.6482258769781424
11329,AAL,DOV,0.8466899595928118
11330,AAL,DTE,0.7515528069341564
11331,AAL,DUK,0.6442948102123588
11332,AAL,DXC,0.14441642759035528
11333,AAL,EMN,0.7797563564606576
11334,AAL,ETN,0.8253661834438919
11335,AAL,EBAY,0.5884631589182516
11336,AAL,ECL,0.8710619766525847
11337,AAL,EIX,0.581604790077248
11338,AAL,EW,0.7987462403794616
11339,AAL,EA,0.6732706543017256
11340,AAL,EMR,0.7143228875795979
11341,AAL,ETR,0.6422243457693247
11342,AAL,EOG,-0.6306685362469001
11343,AAL,EQT,-0.7933683016891122
11344,AAL,EFX,0.9331803907453623
11345,AAL,EQIX,0.8093946743324834
11346,AAL,EQR,0.7084360392797505
11347,AAL,ESS,0.7533451116906383
11348,AAL,EL,0.6369063122759832
11349,AAL,ES,0.3463216622561974
11350,AAL,EXC,-0.7340273208479862
11351,AAL,EXPE,0.7339066152138327
11352,AAL,EXPD,0.6617684339728223
11353,AAL,EXR,0.7891742625255733
11354,AAL,XOM,-0.14528724073755084
11355,AAL,FFIV,0.9175727997842539
11356,AAL,FAST,0.8242042295754072
11357,AAL,FRT,0.8170837852086632
11358,AAL,FDX,0.24431873625334738
11359,AAL,FIS,0.8800070753035388
11360,AAL,FITB,0.8942929771288618
11361,AAL,FE,0.5077555262190308
11362,AAL,FLS,0.8210885373450713
11363,AAL,FLR,0.6461143162023528
11364,AAL,FMC,0.05853586355566081
11365,AAL,FL,0.7740210128040622
11366,AAL,F,0.6954488732192342
11367,AAL,FTV,0.772378028464731
11368,AAL,BEN,0.8149942783208923
11369,AAL,FCX,0.6847892068333921
11370,AAL,GPS,0.7386436328909816
11371,AAL,GRMN,0.7573518162993409
11372,AAL,IT,0.8405608744043306
11373,AAL,GD,0.8080296707420641
11374,AAL,GE,0.7720851678769478
11375,AAL,GIS,0.27828874377578683
11376,AAL,GM,0.9002606126565166
11377,AAL,GPC,0.6266199452406025
11378,AAL,GILD,-0.2277290697227975
11379,AAL,GPN,0.9188985585745602
11380,AAL,GS,0.9125006306555292
11381,AAL,GT,0.19766224941254132
11382,AAL,GWW,0.8497403372478611
11383,AAL,HAL,-0.6597271718507682
11384,AAL,HBI,0.5783843793678823
11385,AAL,HOG,0.8186788757187263
11386,AAL,HIG,0.8300198729662168
11387,AAL,HAS,0.12998521369787727
11388,AAL,HCA,0.8796874619704194
11389,AAL,HCP,0.7307774757927646
11390,AAL,HP,-0.21241535593391478
11391,AAL,HSIC,0.8125213322002673
11392,AAL,HES,-0.22622032618728097
11393,AAL,HPE,0.1562603077570667
11394,AAL,HLT,0.8920113180409196
11395,AAL,HOLX,0.7965951687108492
11396,AAL,HD,0.9272413777095082
11397,AAL,HON,0.775764885835988
11398,AAL,HRL,-0.1625069237352649
11399,AAL,HST,0.9002806471865906
11400,AAL,HPQ,0.7210118913654673
11401,AAL,HUM,-0.8524100215671495
11402,AAL,HBAN,0.9130909913215868
11403,AAL,HII,0.8549591070343289
11404,AAL,IDXX,0.9222944730061089
11405,AAL,ITW,0.9067114505701007
11406,AAL,ILMN,0.6992565771076438
11407,AAL,INCY,0.5822023107509576
11408,AAL,IR,0.8859147076107456
11409,AAL,INTC,0.6411613840139732
11410,AAL,ICE,0.9058015258957972
11411,AAL,IBM,0.8700504114791389
11412,AAL,IP,0.5472045165633839
11413,AAL,IPG,0.8617975013787803
11414,AAL,IFF,0.7881476603336193
11415,AAL,INTU,0.937225300501227
11416,AAL,ISRG,0.9043368793552857
11417,AAL,IVZ,0.741093548579968
11418,AAL,IQV,0.8253863998963546
11419,AAL,IRM,0.8024140786461053
11420,AAL,JBHT,0.8630550093701619
11421,AAL,SJM,0.7565861046631864
11422,AAL,JNJ,0.7043800829403196
11423,AAL,JCI,0.7758807194080938
11424,AAL,JPM,0.8810624985933352
11425,AAL,JNPR,0.8424687443836798
11426,AAL,K,0.8063217719503498
11427,AAL,KEY,0.8887552818489075
11428,AAL,KMB,0.3161168139217193
11429,AAL,KIM,0.6593939186635359
11430,AAL,KMI,0.5052574822993946
11431,AAL,KLAC,0.8512963434129162
11432,AAL,KSS,0.8027140723630917
11433,AAL,KHC,0.7311784546003279
11434,AAL,KR,0.5299475315329705
11435,AAL,LH,0.7073460107075554
11436,AAL,LRCX,0.8870737012688881
11437,AAL,LEG,-0.36792803877259983
11438,AAL,LEN,0.9086567683993669
11439,AAL,LLY,0.7092543318120781
11440,AAL,LNC,0.8692478594913129
11441,AAL,LKQ,0.5710943173702164
11442,AAL,LMT,-0.2557079301848442
11443,AAL,L,0.8471687025987644
11444,AAL,LOW,0.8480744899481697
11445,AAL,LYB,0.6878369387941309
11446,AAL,MTB,0.8922708477734509
11447,AAL,MAC,0.9352832413956028
11448,AAL,M,0.8602755135527335
11449,AAL,MRO,-0.5299987500792286
11450,AAL,MPC,0.6235461943630957
11451,AAL,MAR,0.9164044627078806
11452,AAL,MMC,0.45422623678839097
11453,AAL,MLM,0.8237322817587616
11454,AAL,MAS,0.9213224077733828
11455,AAL,MA,0.880680480762338
11456,AAL,MAT,-0.17682157150305036
11457,AAL,MKC,0.6585668902068479
11458,AAL,MCD,0.7619372724867516
11459,AAL,MCK,0.7183625195980958
11460,AAL,MDT,0.8829081261149329
11461,AAL,MRK,0.8350050330485608
11462,AAL,MET,0.8538824882121476
11463,AAL,MTD,0.8734249229179964
11464,AAL,MGM,0.8461292231200853
11465,AAL,MCHP,0.7438883813234834
11466,AAL,MU,0.7602897977564242
11467,AAL,MSFT,0.8166756638104535
11468,AAL,MAA,0.398585564339208
11469,AAL,MHK,0.8949984535839953
11470,AAL,TAP,0.7253281429539885
11471,AAL,MDLZ,0.7141720510633449
11472,AAL,MNST,0.6682480809678928
11473,AAL,MCO,0.8501101212226672
11474,AAL,MS,0.827236842490243
11475,AAL,MSI,0.7595925334667385
11476,AAL,NDAQ,0.7846273200982224
11477,AAL,NOV,-0.46074550760956856
11478,AAL,NAVI,0.06398608817102298
11479,AAL,NTAP,0.7761124043075427
11480,AAL,NFLX,0.8298718402793049
11481,AAL,NWL,0.5285834712595566
11482,AAL,NEM,-0.4620075676078259
11483,AAL,NWSA,0.8709067973685167
11484,AAL,NWS,0.8784224090246012
11485,AAL,NEE,0.3735702534655359
11486,AAL,NKE,-0.02154102994951655
11487,AAL,NI,0.4691094086755883
11488,AAL,JWN,0.9297785329769046
11489,AAL,NSC,0.9026513542832441
11490,AAL,NTRS,0.8326062665755485
11491,AAL,NOC,-0.3994270237801569
11492,AAL,NCLH,0.7904137834208341
11493,AAL,NRG,0.7378524958275209
11494,AAL,NUE,0.9169501076929889
11495,AAL,NVDA,0.7394161260039747
11496,AAL,ORLY,0.6949696820705609
11497,AAL,OXY,-0.3405390088186451
11498,AAL,OMC,0.8691696831738479
11499,AAL,OKE,0.6643423796939871
11500,AAL,ORCL,0.3641989615228661
11501,AAL,PCAR,0.8330247996386705
11502,AAL,PKG,0.7990717271565223
11503,AAL,PH,0.8816662597246151
11504,AAL,PDCO,-0.5807870384400531
11505,AAL,PAYX,0.7232779523943069
11506,AAL,PYPL,0.7697088097163414
11507,AAL,PNR,0.8748293429406278
11508,AAL,PEP,0.5105732645376166
11509,AAL,PRGO,0.3602058163287747
11510,AAL,PFE,-0.7892678112314182
11511,AAL,PCG,0.14088621854467606
11512,AAL,PM,0.051472995316667304
11513,AAL,PSX,0.8592988108268341
11514,AAL,PNW,-0.5347039823305291
11515,AAL,PXD,-0.12192453042867443
11516,AAL,PNC,0.8890281147751659
11517,AAL,RL,0.8541705544103918
11518,AAL,PPG,0.7771350577840005
11519,AAL,PPL,0.6447716943603601
11520,AAL,PX,-0.484736331218687
11521,AAL,PFG,0.9043856341065732
11522,AAL,PG,0.5801256638764072
11523,AAL,PGR,0.7067899233872692
11524,AAL,PLD,0.9112429919094835
11525,AAL,PRU,0.8883688763864702
11526,AAL,PEG,0.06847098778715151
11527,AAL,PSA,0.7539582846236458
11528,AAL,PHM,0.8900350371944141
11529,AAL,PVH,0.931381095271958
11530,AAL,QRVO,0.9144316611319248
11531,AAL,QCOM,0.8697613321733841
11532,AAL,PWR,0.8374289193918278
11533,AAL,DGX,0.016728207830100036
11534,AAL,RRC,-0.6069085721155839
11535,AAL,RJF,0.8914312594541239
11536,AAL,O,0.472381241745854
11537,AAL,REG,0.33479786453361543
11538,AAL,REGN,0.8616040363850481
11539,AAL,RF,0.8741806658722393
11540,AAL,RSG,0.8399687239861184
11541,AAL,RMD,0.8979506764071855
11542,AAL,RHI,0.5395639590328999
11543,AAL,ROK,0.44862820656557384
11544,AAL,ROP,0.8631681397323837
11545,AAL,ROST,0.8973984609829718
11546,AAL,RCL,0.874666717914456
11547,AAL,SPGI,0.8070002847073419
11548,AAL,CRM,0.9200256512578523
11549,AAL,SBAC,0.1988551688832371
11550,AAL,SLB,-0.6699784469404153
11551,AAL,STX,0.9028949736833313
11552,AAL,SEE,0.8070223914358274
11553,AAL,SRE,0.1616050995549984
11554,AAL,SHW,0.908798966131598
11555,AAL,SIG,0.8821873105903814
11556,AAL,SPG,0.8998736952719126
11557,AAL,SWKS,0.826210927501509
11558,AAL,SLG,0.9033325042313699
11559,AAL,SNA,0.6797475455612035
11560,AAL,SO,0.23316151452571254
11561,AAL,LUV,0.9014016483701727
11562,AAL,SWK,0.6086851272763604
11563,AAL,SBUX,-0.37511089529490094
11564,AAL,STT,0.7579287037078802
11565,AAL,SRCL,0.8968076591131399
11566,AAL,SYK,0.8387444131657625
11567,AAL,SYF,0.9203633775343951
11568,AAL,SNPS,0.7637118516346684
11569,AAL,SYY,0.8780698566112684
11570,AAL,TROW,0.8535834799644486
11571,AAL,TPR,0.8864457341831136
11572,AAL,TGT,0.8386861710063759
11573,AAL,TEL,0.9264811284920191
11574,AAL,FTI,0.11797317706373524
11575,AAL,TXN,0.8084584257610464
11576,AAL,TXT,0.738682638924693
11577,AAL,BK,0.9002137661807128
11578,AAL,CLX,0.8669990222382218
11579,AAL,COO,0.8346279139882474
11580,AAL,HSY,0.09754014839188958
11581,AAL,MOS,-0.5019695573702908
11582,AAL,TRV,0.8731049282897352
11583,AAL,DIS,0.7700840551646095
11584,AAL,TMO,0.8841087400708794
11585,AAL,TJX,0.8168102208189846
11586,AAL,TSCO,0.8439185163795547
11587,AAL,TDG,0.8624040631325945
11588,AAL,TRIP,0.840248080886232
11589,AAL,FOXA,-0.11871212409484284
11590,AAL,FOX,-0.19546908777992675
11591,AAL,TSN,0.855776371621807
11592,AAL,USB,0.8467155297562968
11593,AAL,UDR,0.6265196549562487
11594,AAL,ULTA,0.9273474212600202
11595,AAL,UAA,0.5716001678186396
11596,AAL,UA,0.6530859229165711
11597,AAL,UNP,0.9121437811107599
11598,AAL,UAL,0.8915049040352082
11599,AAL,UNH,-0.5645274325491894
11600,AAL,UPS,0.28098301881530696
11601,AAL,URI,0.9151785159113524
11602,AAL,UHS,0.8719655804368217
11603,AAL,UNM,0.3464153707517085
11604,AAL,VFC,-0.038261501895481546
11605,AAL,VLO,0.5895544847018013
11606,AAL,VTR,0.3128028985875238
11607,AAL,VRSN,-0.522655173304148
11608,AAL,VRSK,0.4087497793822959
11609,AAL,VZ,0.7962432296682408
11610,AAL,VRTX,0.7725349012257128
11611,AAL,V,0.8791712881759757
11612,AAL,VNO,0.7873088521514388
11613,AAL,VMC,0.7904597905294003
11614,AAL,WMT,0.4863980023696126
11615,AAL,WBA,0.1999773423172042
11616,AAL,WM,0.8064882148805222
11617,AAL,WAT,0.9105318875988355
11618,AAL,WEC,-0.33489525337445925
11619,AAL,WFC,0.8603474306026613
11620,AAL,WDC,0.8609974484879461
11621,AAL,WU,0.38666400987374033
11622,AAL,WRK,0.805926742598501
11623,AAL,WY,0.8362319241860646
11624,AAL,WHR,-0.23844943960214554
11625,AAL,WMB,0.19100609143984063
11626,AAL,WYNN,0.7106022961830155
11627,AAL,XEL,-0.3069991922671882
11628,AAL,XRX,0.9049175765399721
11629,AAL,XYL,0.8949279300219117
11630,AAL,YUM,0.8085287133766675
11631,AAL,ZBH,0.9163592813679432
11632,AAL,ZION,0.806293397351419
11633,AAL,ZTS,0.6631185995743365
11634,AEP,AXP,0.7420438274060076
11635,AEP,AIG,0.8008935978714118
11636,AEP,AMT,0.7398127307403239
11637,AEP,AWK,0.24182565691551583
11638,AEP,AMP,0.7879024930392877
11639,AEP,AME,0.7655354369519404
11640,AEP,AMGN,0.15533359924933698
11641,AEP,APH,0.7692627459358454
11642,AEP,ADI,0.6643097960622423
11643,AEP,ANSS,0.5905223424456829
11644,AEP,AON,-0.16896502809480796
11645,AEP,APA,-0.5696625597588224
11646,AEP,AIV,0.7271397809055723
11647,AEP,AAPL,0.03292110396518445
11648,AEP,AMAT,0.6900940098221207
11649,AEP,APTV,-0.5719645993177345
11650,AEP,ADM,-0.338250544276199
11651,AEP,AJG,0.31546360714222854
11652,AEP,AIZ,0.8303972837360252
11653,AEP,T,0.7482004279757426
11654,AEP,ADSK,0.6406738704581426
11655,AEP,ADP,0.17237160230277201
11656,AEP,AZO,0.6155913185297278
11657,AEP,AVB,0.70465981492718
11658,AEP,AVY,0.7753026956367677
11659,AEP,BAC,0.8412158519453985
11660,AEP,BAX,0.7426997653343996
11661,AEP,BDX,-0.5297090495316543
11662,AEP,BRK.B,0.653951722050294
11663,AEP,BBY,0.7577230478752164
11664,AEP,BIIB,-0.4528766917740089
11665,AEP,BLK,0.8085612693981814
11666,AEP,HRB,0.7701051726269892
11667,AEP,BA,0.33100819408091975
11668,AEP,BWA,-0.6381578732879504
11669,AEP,BXP,0.6290436599610082
11670,AEP,BSX,0.6800575738252576
11671,AEP,BHF,0.22079174132699228
11672,AEP,BMY,-0.3328251190740627
11673,AEP,AVGO,0.6952025357594261
11674,AEP,CHRW,-0.38428330894866697
11675,AEP,CDNS,0.6444581417246834
11676,AEP,CPB,0.6672318279742162
11677,AEP,COF,0.7920435571262149
11678,AEP,CAH,0.8102129051426348
11679,AEP,KMX,0.711999324813777
11680,AEP,CCL,0.6779025415002241
11681,AEP,CAT,0.6334519866028906
11682,AEP,CBOE,0.6499164009741011
11683,AEP,CNC,0.7750420691184006
11684,AEP,CNP,0.674700410189336
11685,AEP,CF,0.013248421717000027
11686,AEP,SCHW,0.8638985353968818
11687,AEP,CHTR,-0.6678739069817523
11688,AEP,CHK,-0.21643659462581633
11689,AEP,CVX,-0.2826882377142872
11690,AEP,CMG,0.7558359927168022
11691,AEP,CB,0.6560426232494554
11692,AEP,CHD,0.6432126485963598
11693,AEP,CI,0.49793825207811276
11694,AEP,CINF,0.6403829352810685
11695,AEP,CTAS,0.7632202736999533
11696,AEP,CSCO,-0.6489683466337016
11697,AEP,C,0.7830015390598097
11698,AEP,CFG,0.7482218709930927
11699,AEP,CME,0.13128295067495707
11700,AEP,CMS,0.9069683845302433
11701,AEP,KO,0.7992149252094869
11702,AEP,CTSH,0.609174579685706
11703,AEP,CL,0.7706642908867655
11704,AEP,CMCSA,-0.04710710463649329
11705,AEP,CMA,0.7235935806207632
11706,AEP,CAG,0.5772767005822577
11707,AEP,COP,-0.0748022132668162
11708,AEP,ED,0.47740637196088553
11709,AEP,STZ,0.5731734955866515
11710,AEP,GLW,0.6287942382485803
11711,AEP,COST,0.7082096113517671
11712,AEP,COTY,0.7260518777292039
11713,AEP,CCI,0.7186160853807548
11714,AEP,CSX,0.7248775347046613
11715,AEP,CMI,0.709102956178469
11716,AEP,CVS,0.6949929461030749
11717,AEP,DHI,0.829037143083213
11718,AEP,DHR,0.670278332246131
11719,AEP,DRI,0.8168036415527219
11720,AEP,DVA,0.7721679932658035
11721,AEP,DE,0.1451896794763122
11722,AEP,DAL,0.7762663961732498
11723,AEP,XRAY,0.38925722137878654
11724,AEP,DVN,0.10191808029044881
11725,AEP,DLR,0.6919817083163009
11726,AEP,DFS,0.808878647839627
11727,AEP,DG,0.8425512121337071
11728,AEP,DLTR,0.7561268629784098
11729,AEP,D,0.8392162611896181
11730,AEP,DOV,0.7050798952679814
11731,AEP,DTE,0.9054938819456408
11732,AEP,DUK,0.7127649847911133
11733,AEP,DXC,0.15459979141987304
11734,AEP,EMN,0.8458553015035114
11735,AEP,ETN,0.7171826511913761
11736,AEP,EBAY,0.6191473494200769
11737,AEP,ECL,0.8167462573664801
11738,AEP,EIX,0.814516189750822
11739,AEP,EW,0.6106012521945542
11740,AEP,EA,0.6039367842954989
11741,AEP,EMR,0.5798001080709714
11742,AEP,ETR,0.9100514257560904
11743,AEP,EOG,-0.25683543193330377
11744,AEP,EQT,-0.5221125760988147
11745,AEP,EFX,0.7926636777926164
11746,AEP,EQIX,0.7397682668159326
11747,AEP,EQR,0.6244988551245796
11748,AEP,ESS,0.7280781214344546
11749,AEP,EL,0.4132977045903764
11750,AEP,ES,0.6695041053739362
11751,AEP,EXC,-0.2977154324612305
11752,AEP,EXPE,0.625358507774895
11753,AEP,EXPD,0.396046159674264
11754,AEP,EXR,0.6938987436328844
11755,AEP,XOM,-0.09806522088309072
11756,AEP,FFIV,0.7331402240790409
11757,AEP,FAST,0.6981682415437522
11758,AEP,FRT,0.754667595014275
11759,AEP,FDX,0.3096444812104977
11760,AEP,FIS,0.794867563838251
11761,AEP,FITB,0.8049360585873543
11762,AEP,FE,0.8215569207252541
11763,AEP,FLS,0.6918883998143384
11764,AEP,FLR,0.4732777218847164
11765,AEP,FMC,0.06441487863430467
11766,AEP,FL,0.6391671189142741
11767,AEP,F,0.37629585738717025
11768,AEP,FTV,0.47454651983415896
11769,AEP,BEN,0.7355101332038302
11770,AEP,FCX,0.6832270654621897
